Front,Back,Tags
起きる,"Kanji: 起きる<br>Romaji: okiru<br>Meaning: wake up<br>Present Tense: 起きます<br>Te-form: 起きて<br>Example: 朝7時に目が覚めて、すぐに起きましたが、まだ少し眠いです
asa shichiji ni me ga samete sugu ni okimashita ga mada sukoshi nemui desu
(When I woke up at 7 AM, I got up right away, but I'm still a little sleepy)

朝起きるのが難しいですけど、毎日7時に起きるようにしています
asa okiru no ga muzukashii desu kedo mainichi shichiji ni okiru you ni shiteimasu
(I find it hard to wake up early, but I try to get up at 7 AM every day)",verb_m-r
行う,Kanji: 行う<br>Romaji: okonau<br>Meaning: conduct<br>Present Tense: 行います<br>Te-form: 行って<br>Example: このプロジェクトは自分一人で行った (kono purojekuto wa jibun hitoride okonatta → projek ini gue kerjain sendiri),verb_m-r
起こす,"Kanji: 起こす<br>Romaji: okosu<br>Meaning: membangunkan<br>Present Tense: 起こします<br>Te-form: 起こして<br>Example: 雨が降っていて、朝早く起こされました
Ame ga futteite, asa hayaku okosare mashita
(Hujan turun, dan saya dibangunkan pagi-pagi)

朝の電車で寝てしまい、友達に起こされました
Asa no densha de nete shimai, tomodachi ni okosare mashita
(Saya tertidur di kereta pagi, dan teman saya membangunkan saya)",verb_m-r
置く,"Kanji: 置く<br>Romaji: oku<br>Meaning: put<br>Present Tense: 置きます<br>Te-form: 置いて<br>Example: 机の上に本を置いて、少し休もうと思います
Tsukue no ue ni hon o oite, sukoshi yasumou to omoimasu
(Saya akan meletakkan buku di atas meja dan beristirahat sebentar)

この場所に荷物を置いて、すぐに帰ります
Kono basho ni nimotsu o oite, sugu ni kaerimasu
(Saya akan menaruh barang-barang di tempat ini dan segera pulang)",verb_m-r
送る,"Kanji: 送る<br>Romaji: okuru<br>Meaning: send/deliver/escort<br>Present Tense: 送ります<br>Te-form: 送って<br>Example: 母の誕生日は来週です だから 今からプレゼントを送ります
Haha no tanjōbi wa raishū desu dakara ima kara purezento o okurimasu
(Mother's birthday is next week, so I'm sending a present now)

友達に手紙を送ったら すぐに返事が来ました
Tomodachi ni tegami o okuttara sugu ni henji ga kimashita
(When I sent a letter to my friend, I got a reply right away)",verb_m-r
お目にかかる,"Kanji: お目にかかる<br>Romaji: ome ni kakaru<br>Meaning: meet (kenjogo dari au)<br>Present Tense: お目にかかります<br>Te-form: お目にかかって<br>Example: 来週の会議で、社長にお目にかかる機会があります
Raishū no kaigi de, shachō ni ome ni kakaru kikai ga arimasu
(Saya akan memiliki kesempatan untuk bertemu dengan presiden dalam rapat minggu depan)

社長はとても忙しいので、お目にかかれるのは嬉しいです
Shachō wa totemo isogashii node, ome ni kakeru no wa ureshii desu
(Saya senang karena presiden sangat sibuk, jadi bisa bertemu dengan dia adalah hal yang menyenangkan)",verb_m-r
思る,Kanji: 思る<br>Romaji: omou<br>Meaning: think (more like guess)<br>Present Tense: 思います<br>Te-form: 思って<br>Example: 明日雨が降ると思います i think it’ll rain tomorrow,verb_m-r
折れる,Kanji: 折れる<br>Romaji: oreru<br>Meaning: patah<br>Present Tense: 折れます<br>Te-form: 折れて<br>Example: 木が折れます ki ga oremasu (pohonnya patah),verb_m-r
降りる,Kanji: 降りる<br>Romaji: oriru<br>Meaning: turun (kendaraan)<br>Present Tense: 降ります<br>Te-form: 降りて<br>Example: 電車を降ります,verb_m-r
下ろす,Kanji: 下ろす<br>Romaji: orosu<br>Meaning: menurunkan (benda) / menarik (uang)<br>Present Tense: 下ろします<br>Te-form: 下ろして<br>Example: 銀行からお金を下ろします aku ambil uang dari bank,verb_m-r
折る,"Kanji: 折る<br>Romaji: oru<br>Meaning: melipat, mematahkan<br>Present Tense: 折ります<br>Te-form: 折って<br>Example: 雨が強くて、傘が折れてしまいました
Ame ga tsuyoku te, kasa ga orete shimaimashita
(Hujan sangat kuat, payungku patah)

その紙を半分に折ってください
Sono kami o hanbun ni orette kudasai
(Tolong lipat kertas itu menjadi dua)",verb_m-r
教える,"Kanji: 教える<br>Romaji: oshieru<br>Meaning: teach/tell<br>Present Tense: 教えます<br>Te-form: 教えて<br>Example: 先生は生徒に日本語の文法を教えるのが好きです 先生は生徒に日本語の文法を教えるのが好きです
(Sensei wa seito ni nihongo no bunpō o oshieru no ga sukidesu)
(Guru suka mengajar tata bahasa Jepang kepada siswa)

先生は毎日新しい単語を教えてくれます
(Sensei wa mainichi atarashii tango o oshiete kuremasu)
(Guru setiap hari mengajarkan kata-kata baru)

先生は生徒に日本語の文法を教えるのが好きです 先生は毎日新しい単語を教えてくれます
(Sensei wa seito ni nihongo no bunpō o oshieru no ga sukidesu Sensei wa mainichi atarashii tango o oshiete kuremasu)
(Guru suka mengajar tata bahasa Jepang kepada siswa Guru setiap hari mengajarkan kata-kata baru)",verb_m-r
恐れる,"Kanji: 恐れる<br>Romaji: osoreru<br>Meaning: fear<br>Present Tense: 恐れます<br>Te-form: 恐れて<br>Example: 批判されることを恐れて、何も言わなかった hihan sareru koto o osorete, nanimo iwanakatta (i said nothing for fear of being criticized)",verb_m-r
押す,"Kanji: 押す<br>Romaji: osu<br>Meaning: press, stamp<br>Present Tense: 押します<br>Te-form: 推して<br>Example: ドアを押すと、中から大きな音が聞こえてきたので、誰かがいるのかと思った
Dora o osu to, naka kara ōki na oto ga kikoete kita node, dareka ga iru no ka to omotta
(When I pushed the door, I heard a loud noise from inside, so I thought someone might be there)

このボタンを強く押さないと、機械が動かないよ
Kono botan o tsuyoku osanai to, kikai ga ugokanai yo
(You have to push this button hard, or the machine won't move)",verb_m-r
落とす,"Kanji: 落とす<br>Romaji: otosu<br>Meaning: drop<br>Present Tense: 落とします<br>Te-form: 落として<br>Example: 雨が降っていて、傘を持って行かなかったから、頭からずぶ濡れになってしまった。でも、傘を落としてしまったのは、雨が強くて風が吹いていたからだ。[Ame ga futte ite, kasa o motte ikanakatta kara, atama kara zubu nure ni natte shimatta. Demo, kasa o otoshite shimatta no wa, ame ga tsuyoku te kaze ga fuite ita kara da.]
(It was raining, and since I didn’t bring an umbrella, I got completely soaked from head to toe. But I dropped the umbrella because the rain was heavy and the wind was blowing.)",verb_m-r
終わる,"Kanji: 終わる<br>Romaji: owaru<br>Meaning: end<br>Present Tense: 終わります<br>Te-form: 終わって<br>Example: 雨が降っていたので、学校の運動会は早く終わってしまった
Ame ga futte ita node, gakkō no undōkai wa hayaku owatte shimatta
(Hujan turun, jadi perayaan olahraga sekolah itu berakhir lebih awal)

この本を読み終わるまで、テレビを見ないでください
Kono hon o yomiowaru made, terebi o minai de kudasai
(Jangan menonton TV sampai kamu selesai membaca buku ini)",verb_m-r
泳ぐ,"Kanji: 泳ぐ<br>Romaji: oyogu<br>Meaning: swim<br>Present Tense: 泳ぎます<br>Te-form: 泳いで<br>Example: 夏休みに海へ行って、毎日泳いで楽しかったです
Natsu yasumi ni umi e itte, mainichi oyoide tanoshikatta desu
(Saya senang sekali setiap hari berenang di laut selama liburan musim panas)

海の水は少し冷たかったけど、泳ぐのが大好きなので、毎日泳ぎました
Umi no mizu wa sukoshi tsumetakatta kedo, oyoide no ga daisuki na node, mainichi oyogimashita
(Meskipun air laut sedikit dingin, saya suka sekali berenang, jadi saya berenang setiap hari)",verb_m-r
捜す,"Kanji: 捜す<br>Romaji: sagasu<br>Meaning: search (something missing/criminal case)<br>Present Tense: <br>Te-form: 捜して<br>Example: 鞄の中を捜したが、財布が見つからなかったので、家に忘れてきたかもしれないと思います
furo no naka o sagashita ga, saifu ga mitsukaranakatta node, ie ni wasurete kita kamo shirenai to omoimasu
(I searched inside my bag but couldn't find my wallet, so maybe I left it at home)

この公園で犬を捜している人がいますが、心配ですね
kono kōen de inu o sagashite iru hito ga imasu ga, shinpai desu ne
(There's someone searching for their dog in this park, it's concerning)",verb_s-z
探す,"Kanji: 探す<br>Romaji: sagasu<br>Meaning: search (something physical/yang belum ketemu)<br>Present Tense: 探します<br>Te-form: 探して<br>Example: 雨が降っているから、傘を探すのが大変だった
Ame ga futte iru kara, kasa o sagasu no ga taihen datta
(It was difficult to find an umbrella because it was raining)

この本を探しているのですが、どこにあるか知っていますか
Kono hon o sagashite iru no desu ga, doko ni aru ka shitte imasu ka
(Do you know where this book is I'm looking for)",verb_s-z
咲く,"Kanji: 咲く<br>Romaji: saku<br>Meaning: mekar (bunga)<br>Present Tense: 咲きます<br>Te-form: 咲いて<br>Example: 桜の季節になると、公園の木々にたくさんの花が咲きます。子どもたちは花見をして、楽しそうに笑っています
Sakura no kisetsu ni naru to, kōen no ki-gi ni takusan no hana ga saku. Kodomotachi wa hanami o shite, tanoshisō ni waratte imasu
(When it becomes cherry blossom season, many flowers bloom on the trees in the park. Children enjoy hanami and laugh happily)",verb_s-z
誘う,"Kanji: 誘う<br>Romaji: sasou<br>Meaning: mengajak<br>Present Tense: 誘います<br>Te-form: 誘って<br>Example: 友達に映画を見に誘われたけど、今日は忙しくて行けない
Tomodachi ni eiga o mi ni sasowareta kedo, kyō wa isogashikute ike nai
(My friend invited me to watch a movie, but I can't go today because I'm busy)

友達が「一緒に公園へ行こう」と誘ってくれたので、喜んで受けました
Tomodachi ga ""issho ni kōen e ikō"" to sasotte kureta node, yorokonde ukemashita
(My friend invited me to go to the park together, so I happily accepted)",verb_s-z
差す,"Kanji: 差す<br>Romaji: sasu<br>Meaning: buka, put up, stretch up<br>Present Tense: 差します<br>Te-form: 差して<br>Example: 傘を差します kasa o sashimasu (buka payung)",verb_s-z
騒ぐ,"Kanji: 騒ぐ<br>Romaji: sawagu<br>Meaning: have fun, make noise<br>Present Tense: 騒ぎます<br>Te-form: 騒いで<br>Example: 子供たちが公園で騒いでいるので、近所の人がうるさそうにしています
Kodomo-tachi ga kōen de sawagu te iru node, kinjo no hito ga urusō ni shite imasu
(Ketika anak-anak bermain keras di taman, tetangga terlihat merasa gangguan)

子供たちが公園で騒いでいるので、近所の人がうるさそうにしていますが、彼らはとても楽しそうに見えます
Kodomo-tachi ga kōen de sawagu te iru node, kinjo no hito ga urusō ni shite imasu ga, kare-ra wa totemo tanoshisō ni mie masu
(Meskipun anak-anak bermain keras di taman sehingga tetangga terlihat merasa gangguan, mereka tampak sangat senang)",verb_s-z
騒ぐ,"Kanji: 騒ぐ<br>Romaji: sawagu<br>Meaning: bikin onar<br>Present Tense: 騒ぎます<br>Te-form: 騒いで<br>Example: 子供たちが公園で大きな声で騒いでいるので、近所の人が困っているようです
Kodomotachi ga kōen de ōkina koe de sawagu te iru node, kinjo no hito ga komatte iru yō desu
(Anak-anak itu berisik di taman dengan suara yang keras, sehingga tetangga kelihatan bingung)

この騒ぎは何のせいですか
Kono sawagi wa nani no sei desu ka
(Apa penyebab keributan ini)",verb_s-z
触る,"Kanji: 触る<br>Romaji: sawaru<br>Meaning: touch<br>Present Tense: 触ります<br>Te-form: 触って<br>Example: 触ると痛いから、その傷に触らないでください
Sawaru to itai kara, sono kizu ni sawaranai de kudasai
(Jangan sentuh luka itu karena akan sakit)

この動物は触ると危険です。触らないでください
Kono doubutsu wa sawaru to kiken desu Sawaranai de kudasai
(Hewan ini berbahaya jika disentuh. Jangan sentuhnya)",verb_s-z
背負う,"Kanji: 背負う<br>Romaji: seou<br>Meaning: memanggul, gendong<br>Present Tense: 背負います<br>Te-form: 背負って<br>Example: 社長は会社の将来を背負っている shachou wa kaisha no shourai o seotteiru (the director carries the future of the company)",verb_s-z
喋る,"Kanji: 喋る<br>Romaji: shaberu<br>Meaning: chat<br>Present Tense: 喋ります<br>Te-form: 喋って<br>Example: 友達と喋るのが好きで、毎日学校でたくさん話します
Tomodachi to shaburu no ga suki de, mainichi gakkō de takusan hanashimasu
(Saya suka berbicara dengan teman-teman, jadi setiap hari di sekolah saya banyak bicara)

友達と喋る時は、楽しい話題を選ぶことが大切です
Tomodachi to shaburu toki wa, tanoshii wadai o erabu koto ga daijōbu desu
(Ketika berbicara dengan teman-teman, penting untuk memilih topik yang menyenangkan)",verb_s-z
叱る,"Kanji: 叱る<br>Romaji: shikaru<br>Meaning: scold<br>Present Tense: しかります<br>Te-form: 叱りて<br>Example: 子供の時、父によく叱れりました kodomo no toki, chichi ni yoku shikarerimashita (waktu bocah, aku sering dimarahi bokap)",verb_s-z
占める,"Kanji: 占める<br>Romaji: shimeru<br>Meaning: occupy<br>Present Tense: 占めます<br>Te-form: 占めて<br>Example: 日本の食事はご飯が主食を占めることが多いです
Nihon no shokuji wa gohan ga shushoku o shimeru koto ga ooi desu
(In Japanese meals, rice often occupies the main part of the diet)

この公園は子供たちが遊ぶ場所を占めることが多いです
Kono kōen wa kodomotachi ga asobu basho o shimeru koto ga ooi desu
(This park is often occupied by children playing)",verb_s-z
